1.84e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.85e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.86e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.87e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.88e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.89e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.9e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.91e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.92e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.93e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.94e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.95e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.96e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.97e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.98e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.99e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
2e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
